BANNER_DESCRIPTION__C,BANNER_SUB_TITLE__C,BANNER_TITLE__C,ID,IMAGE_URL__C,LAYOUT_TITLE__C,NAME,STORE__C,STORE__R.NAME
,Site Map,Walter,a2rO400000016rNIAQ,https://waltersurfacetechnologies--rundtc.sandbox.file.force.com/sfc/dist/version/download/?oid=00D7A0000000oxS&ids=068O4000000bKz4&d=%2Fa%2FO40000008MMj%2FWpjezlnW7dNAPGGA.PdfDno4IWJyrb7nX556L02KIo0&asPdf=false,,PRODUCTS CA,0ZEO9000002S0ojOAC,Walter-EN_CA
